selector,query_uuid,sigma,selected_cf_index,proximity,geometric_instability,intervention_instability
min_proximity,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.07,160,0.7149821519851685,0.3503306806087494,4.999999969612645e-09
min_geo,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.07,160,0.7149821519851685,0.3503306806087494,4.999999969612645e-09
weighted_sum_equal,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.07,160,0.7149821519851685,0.3503306806087494,4.999999969612645e-09
weighted_sum_prox_heavy,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.07,160,0.7149821519851685,0.3503306806087494,4.999999969612645e-09
pareto_knee,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.07,160,0.7149821519851685,0.3503306806087494,4.999999969612645e-09
pareto_lex,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.07,160,0.7149821519851685,0.3503306806087494,4.999999969612645e-09
random,80722ed9-55dc-48f3-a75b-2c67c9ad5632,0.07,166,1.6090126037597656,0.5886604189872742,0.1111111119389534
min_proximity,c67b2428-1749-423a-a016-cbb9d750b1c8,0.07,132,0.9457610845565796,0.8984182476997375,0.2222222238779068
min_geo,c67b2428-1749-423a-a016-cbb9d750b1c8,0.07,46,2.6152751445770264,0.7106725573539734,0.13333334028720856
weighted_sum_equal,c67b2428-1749-423a-a016-cbb9d750b1c8,0.07,132,0.9457610845565796,0.8984182476997375,0.2222222238779068
weighted_sum_prox_heavy,c67b2428-1749-423a-a016-cbb9d750b1c8,0.07,132,0.9457610845565796,0.8984182476997375,0.2222222238779068
pareto_knee,c67b2428-1749-423a-a016-cbb9d750b1c8,0.07,132,0.9457610845565796,0.8984182476997375,0.2222222238779068
pareto_lex,c67b2428-1749-423a-a016-cbb9d750b1c8,0.07,46,2.6152751445770264,0.7106725573539734,0.13333334028720856
random,c67b2428-1749-423a-a016-cbb9d750b1c8,0.07,179,2.208354949951172,1.2582155466079712,0.1666666716337204
min_proximity,6829ce76-87f2-436d-8078-07d5180daa9d,0.07,139,1.7231087684631348,0.6656107306480408,0.2222222238779068
